Royal NutsWalnuts240 g,https://www.loblaws.ca/walnuts/p/20771610_EA
VegetaFood Seasoning500 g,https://www.loblaws.ca/food-seasoning/p/20052838_EA
"UnicoPasta Sauce, Original680 ml",https://www.loblaws.ca/pasta-sauce-original/p/20326537001_EA
Raw Pecan Pieces,https://www.loblaws.ca/raw-pecan-pieces/p/21344299_KG
President's ChoiceMayonnaise Made With Extra Virgin Olive Oil890 ml,https://www.loblaws.ca/mayonnaise-made-with-extra-virgin-olive-oil/p/20769626_EA
President's ChoiceThe Decadent Semi-Sweet Chocolate Chips300 g,https://www.loblaws.ca/the-decadent-semi-sweet-chocolate-chips/p/20011473_EA
President's Choice100% Pure Corn Oil1.42 l,https://www.loblaws.ca/100-pure-corn-oil/p/20048435_EA
President's ChoiceThaï Mango Curry Cooking Sauce400 ml,https://www.loblaws.ca/tha-mango-curry-cooking-sauce/p/20295811_EA
JifPeanut Butter Creamy Squeeze375 g,https://www.loblaws.ca/peanut-butter-creamy-squeeze/p/21379084_EA
"CatelliSuperGreens, Spaghetti Pasta300 g",https://www.loblaws.ca/supergreens-spaghetti-pasta/p/20945024_EA
President's ChoiceHot Salsa 650 ml,https://www.loblaws.ca/hot-salsa/p/20309646005_EA
WindsorSalt Free Salt Substitute311 g,https://www.loblaws.ca/salt-free-salt-substitute/p/20701904_EA
BertolliRich Taste-Organic Extra Virgin Olive Oil750 ml,https://www.loblaws.ca/rich-taste-organic-extra-virgin-olive-oil/p/21039665_EA
El YucatecoExxxtra Hot Habanero Pepper Kutbil-Ik Sauce120 ml,https://www.loblaws.ca/exxxtra-hot-habanero-pepper-kutbil-ik-sauce/p/21309124_EA
HormelBacon Bits Less Fat100 g,https://www.loblaws.ca/bacon-bits-less-fat/p/20146761_EA
MailleBalsamic Vinegar500 ml,https://www.loblaws.ca/balsamic-vinegar/p/20109663_EA
"Clover LeafBaby Clams, Whole Yellow In Water142 ml",https://www.loblaws.ca/baby-clams-whole-yellow-in-water/p/20724562_EA
President's ChoiceWhole Kalamata Olives375 ml,https://www.loblaws.ca/whole-kalamata-olives/p/20317800_EA
La CostenaGreen Mexican Sauce455 ml,https://www.loblaws.ca/green-mexican-sauce/p/20318656001_EA
"General MillsCorn Chex Cereal, Gluten Free340 g",https://www.loblaws.ca/corn-chex-cereal-gluten-free/p/21499403_EA
FilippoberioFilippo Berio Mild & Light Olive Oil750 ml,https://www.loblaws.ca/filippo-berio-mild-light-olive-oil/p/21193728_EA
No NameLight Italian Dressing475 ml,https://www.loblaws.ca/light-italian-dressing/p/20307707003_EA
President's ChoiceParsley Leaves8 g,https://www.loblaws.ca/parsley-leaves/p/21117320_EA
Green GiantFrench Style Green Beans398 ml,https://www.loblaws.ca/french-style-green-beans/p/21021210_EA
President's ChoiceMint Sauce250 ml,https://www.loblaws.ca/mint-sauce/p/20306974002_EA
IndomieInstant Mi Goreng Fried Noodles5x85.0 g,https://www.loblaws.ca/instant-mi-goreng-fried-noodles/p/20686719_EA
PC Blue MenuCut Green Beans398 ml,https://www.loblaws.ca/cut-green-beans/p/20069306_EA
Cream of RiceHot Cereal Gluten Free397 g,https://www.loblaws.ca/hot-cereal-gluten-free/p/21479616_EA
Hunt'sHeirloom Early Harvest Tomatoes Crushed796 ml,https://www.loblaws.ca/heirloom-early-harvest-tomatoes-crushed/p/21516696_EA
VHSoy Sauce Lite380 ml,https://www.loblaws.ca/soy-sauce-lite/p/21127163_EA
No NameSliced Pineapple in Pineapple Juice540 ml,https://www.loblaws.ca/sliced-pineapple-in-pineapple-juice/p/21097609_EA
PC Black LabelFig & Merlot Condiment185 ml,https://www.loblaws.ca/fig-merlot-condiment/p/21378176_EA
TenderflakePure Lard454 g,https://www.loblaws.ca/pure-lard/p/20027695_EA
Nonna Pia's Gourmet SaucesBalsamic Glaze Cabernet Merlot250 ml,https://www.loblaws.ca/balsamic-glaze-cabernet-merlot/p/20839409_EA
QuakerHarvest Crunch Original Granola Cereal475 g,https://www.loblaws.ca/harvest-crunch-original-granola-cereal/p/21219824_EA
WeberFlavour Bomb Seasoning191 g,https://www.loblaws.ca/flavour-bomb-seasoning/p/21438316_EA
"DelverdePasta, Fettucine250 g",https://www.loblaws.ca/pasta-fettucine/p/20652598_EA
No NameGround Cinnamon150 g,https://www.loblaws.ca/ground-cinnamon/p/20618677_EA
BicksTangy No Garlic Baby Dill Pickles1 l,https://www.loblaws.ca/tangy-no-garlic-baby-dill-pickles/p/20186083005_EA
PC Blue MenuCream Style Corn398 ml,https://www.loblaws.ca/cream-style-corn/p/20633125_EA
Club HouseGarlic Powder165 g,https://www.loblaws.ca/garlic-powder/p/20180764_EA
No Name100% Pure Vegetable Oil946 ml,https://www.loblaws.ca/100-pure-vegetable-oil/p/20768660_EA
HeinzSalad Cream265 ml,https://www.loblaws.ca/salad-cream/p/20853617_EA
LitehouseChunky Bleu Cheese Dressing Squeeze Bottle591 ml,https://www.loblaws.ca/chunky-bleu-cheese-dressing-squeeze-bottle/p/21185316_EA
PC Black LabelCalifornia Wild Rice340 g,https://www.loblaws.ca/california-wild-rice/p/21351521_EA
"UnicoGreen Jalapeño Peppers, Nacho375 ml",https://www.loblaws.ca/green-jalape-o-peppers-nacho/p/20100854_EA
No NameTricolour Rotini Pasta1.81 kg,https://www.loblaws.ca/tricolour-rotini-pasta/p/20046195_EA
KnorrTamarind Soup Base40 g,https://www.loblaws.ca/tamarind-soup-base/p/20984136_EA
NatursourceBBQ Hickory Almonds500 g,https://www.loblaws.ca/bbq-hickory-almonds/p/21347917_EA
HellmannsClassic Burger Sauce325 ml,https://www.loblaws.ca/classic-burger-sauce/p/21169836_EA
David Rocco100% Italian Slow Dried Durum Wheat Semolina Pasta Fusilli Pugliesi400 g,https://www.loblaws.ca/100-italian-slow-dried-durum-wheat-semolina-pasta/p/21497170_EA
"DerleaGinger, Minced120 g",https://www.loblaws.ca/ginger-minced/p/20172150_EA
KnorrSidekicks Side Dishes Pasta Tomato Alfredo150 g,https://www.loblaws.ca/sidekicks-side-dishes-pasta-tomato-alfredo/p/20321430008_EA
PataksButter Chicken Cooking Sauce for 2200 ml,https://www.loblaws.ca/butter-chicken-cooking-sauce-for-2/p/20770660_EA
MuttiFinely Chopped Tomatoes 400 g,https://www.loblaws.ca/finely-chopped-tomatoes/p/20934514_EA
LanciaEgg Noodles Broad375 g,https://www.loblaws.ca/egg-noodles-broad/p/21438244_EA
"Hunt'sTomato Sauce, Roasted Garlic680 ml",https://www.loblaws.ca/tomato-sauce-roasted-garlic/p/20023601002_EA
Arva Flour MillBeer Bread Garlic Parmesan500 g,https://www.loblaws.ca/beer-bread-garlic-parmesan/p/21475992_EA
Club HouseOrganic Garlic Powder Bag57 g,https://www.loblaws.ca/organic-garlic-powder-bag/p/20955533_EA
Old El PasoMini Tortilla Bowl144 g,https://www.loblaws.ca/mini-tortilla-bowl/p/20961408_EA
McCormicksChili Powder 40 g,https://www.loblaws.ca/chili-powder/p/21379304_EA
No NameChopped Walnuts400 g,https://www.loblaws.ca/chopped-walnuts/p/20426198_EA
UnicoWhite Balsamic Vinegar500 ml,https://www.loblaws.ca/white-balsamic-vinegar/p/21075805_EA
Stefano FaitaTomato Sauce Tomato Basil 648 ml648 ml,https://www.loblaws.ca/tomato-sauce-tomato-basil-648-ml/p/21220706_EA
Nestle Smarties Candy Coated Milk Chocolate,https://www.loblaws.ca/nestle-smarties-candy-coated-milk-chocolate/p/21343847_KG
NuTerra GranolaCereal Dark Chocolate & Hazelnuts400 g,https://www.loblaws.ca/cereal-dark-chocolate-hazelnuts/p/21519589_EA
SwiftCooked Canned Ham454 g,https://www.loblaws.ca/cooked-canned-ham/p/20036039_EA
Ox HeadRice Fragrant7 kg,https://www.loblaws.ca/rice-fragrant/p/21206686_C01
CaesarsteaOrganic Gold Sugar2.5 kg,https://www.loblaws.ca/organic-gold-sugar/p/20948446_EA
President's ChoiceBalsamic Dressing475 ml,https://www.loblaws.ca/balsamic-dressing/p/20627618010_EA
KnorrInstant Stock Mix For A Great Flavour Chicken In Practical Packaging 150 g,https://www.loblaws.ca/instant-stock-mix-for-a-great-flavour-chicken-in-p/p/20311529001_EA
DolePear Halves In Water540 ml,https://www.loblaws.ca/pear-halves-in-water/p/21484255_EA
Betty CrockerGluten Free Devil's Food Cake Mix425 g,https://www.loblaws.ca/gluten-free-devil-s-food-cake-mix/p/20379076001_EA
Acid LeagueLemon Honey Vinegar375 ml,https://www.loblaws.ca/lemon-honey-vinegar/p/21393031_EA
Sanotti O SesameO'Sesame Dark Chocolate Spread370 g,https://www.loblaws.ca/o-sesame-dark-chocolate-spread/p/21474672_EA
Minute RicePremium Long Grain Rice1.4 kg,https://www.loblaws.ca/premium-long-grain-rice/p/20074783001_EA
MuskokaChili And Garlic Oil Spicy250 ml,https://www.loblaws.ca/chili-and-garlic-oil-spicy/p/21406727_EA
BertolliRich Taste-Extra Virgin Olive Oil500 ml,https://www.loblaws.ca/rich-taste-extra-virgin-olive-oil/p/20008702_EA
Mr NoodlesInstant Noodles Curry Chicken Simulated Flavour85 g,https://www.loblaws.ca/instant-noodles-curry-chicken-simulated-flavour/p/20322658006_EA
PopeBread Crumbs Plain425 g,https://www.loblaws.ca/bread-crumbs-plain/p/21377217_EA
Organic Goji Trail Mix,https://www.loblaws.ca/organic-goji-trail-mix/p/21382424_KG
President's ChoicePlum Sauce350 ml,https://www.loblaws.ca/plum-sauce/p/20303504001_EA
"CatelliSmart, Fusilli Pasta375 g",https://www.loblaws.ca/smart-fusilli-pasta/p/20527263_EA
Le GrecSesame Dressing350 ml,https://www.loblaws.ca/sesame-dressing/p/21477141_EA
No NameSouthern Fried-Style Coating Mix 142 g,https://www.loblaws.ca/southern-fried-style-coating-mix/p/21122661_EA
"CatelliSmart, Linguine Pasta375 g",https://www.loblaws.ca/smart-linguine-pasta/p/20527267_EA
KraftGreek Feta and Oregano Dressing475 ml,https://www.loblaws.ca/greek-feta-and-oregano-dressing/p/20308368001_EA
"DelverdePasta, Acini Di Pepe450 g",https://www.loblaws.ca/pasta-acini-di-pepe/p/20317975014_EA
OlivieriArtisian Butternut Squash and Creamy Mascarpone 250 g,https://www.loblaws.ca/artisian-butternut-squash-and-creamy-mascarpone/p/20990085_EA
WatkinsOrganic Garlic Salt Grinder123 g,https://www.loblaws.ca/organic-garlic-salt-grinder/p/21194853_EA
YvesOrganic Chick Peas398 ml,https://www.loblaws.ca/organic-chick-peas/p/20300173001_EA
"CatelliSmart, Spaghetti Pasta375 g",https://www.loblaws.ca/smart-spaghetti-pasta/p/20527060_EA
"PasteneBread Crumbs, Plain425 g",https://www.loblaws.ca/bread-crumbs-plain/p/20184282001_EA
PC SplendidoCold-Extracted Extra Virgin Olive Oil500 ml,https://www.loblaws.ca/cold-extracted-extra-virgin-olive-oil/p/20162539_EA
"WiltonSmiling Emoji Standard Cupcake Liners, 75-Count75 ea",https://www.loblaws.ca/smiling-emoji-standard-cupcake-liners-75-count/p/21489708_EA
East India CompanySauce Butter Chicken350 ml,https://www.loblaws.ca/sauce-butter-chicken/p/21413092_EA
President's Choice100% Pure First-Pressed Canola Oil1.42 l,https://www.loblaws.ca/100-pure-first-pressed-canola-oil/p/20173374_EA
Bull's-EyeGuinness Beer Blend BBQ Sauce425 ml,https://www.loblaws.ca/guinness-beer-blend-bbq-sauce/p/20547834010_EA
KelloggsCereal Blueberry Flavour Special Edition 439 g,https://www.loblaws.ca/cereal-blueberry-flavour-special-edition/p/21378915_EA
UnicoVegetable Oil 3 l,https://www.loblaws.ca/vegetable-oil/p/20098102_EA
TamamTahini907 g,https://www.loblaws.ca/tahini/p/21217267_EA
"RogersPorridge Oats, Ancient Grain Blend750 g",https://www.loblaws.ca/porridge-oats-ancient-grain-blend/p/20718427_EA
TildaLegendary Rice Coconut Basmati Rice250 g,https://www.loblaws.ca/legendary-rice-coconut-basmati-rice/p/21009160_EA
"TildaRice, Pure Steamed Basmati250 g",https://www.loblaws.ca/rice-pure-steamed-basmati/p/20695681_EA
Five RosesWhite All Purpose Flour5 kg,https://www.loblaws.ca/white-all-purpose-flour/p/20042594001_EA
"CatelliSmart, Bows Pasta340 g",https://www.loblaws.ca/smart-bows-pasta/p/20599224_EA
BicksSandwich Savers Yum Yum Sweet Pickles500 ml,https://www.loblaws.ca/sandwich-savers-yum-yum-sweet-pickles/p/20299801004_EA
PostHoney Bunches Of Oat Honey Roasted Cereal340 g,https://www.loblaws.ca/honey-bunches-of-oat-honey-roasted-cereal/p/21427173_EA
"Jell-OStrawberry Jelly Powder Light, Gelatin Mix10.1 g",https://www.loblaws.ca/strawberry-jelly-powder-light-gelatin-mix/p/20300739002_EA
BioitaliaOrganic Lentils398 ml,https://www.loblaws.ca/organic-lentils/p/21122805_EA
PrimoTomato Sauce680 ml,https://www.loblaws.ca/tomato-sauce/p/20730715_EA
BicksMini Crunch'ems Dill Pickles500 ml,https://www.loblaws.ca/mini-crunch-ems-dill-pickles/p/20163476005_EA
President's ChoiceHoney Garlic Barbecue Sauce1 l,https://www.loblaws.ca/honey-garlic-barbecue-sauce/p/21358747_EA
KikkomanWhole Wheat Panko Bread Crumbs227 g,https://www.loblaws.ca/whole-wheat-panko-bread-crumbs/p/20742025_EA
GoldSealMackerel in Olive Oil115 g,https://www.loblaws.ca/mackerel-in-olive-oil/p/21083426_EA
No NameMaple-Style Beans 398 ml,https://www.loblaws.ca/maple-style-beans/p/20314839001_EA
M'LordWhole Hearts Of Palm398 ml,https://www.loblaws.ca/whole-hearts-of-palm/p/20154235_EA
Mr NoodlesSpicy Beef Simulated Flavour Instant Noodles85 g,https://www.loblaws.ca/spicy-beef-simulated-flavour-instant-noodles/p/20322658008_EA
Club HouseImitation French Vanilla Extract43 ml,https://www.loblaws.ca/imitation-french-vanilla-extract/p/20811296001_EA
Nong ShimNoodles With Soup Mix Kimchi Flavour480 g,https://www.loblaws.ca/noodles-with-soup-mix-kimchi-flavour/p/21503849_EA
"NissinDemae Ramen, Beef Flavour100 g",https://www.loblaws.ca/demae-ramen-beef-flavour/p/20145643002_EA
MTRPaneer Tikka Masala300 g,https://www.loblaws.ca/paneer-tikka-masala/p/20769717011_EA
No NameOven-ready Lasagna Pasta375 g,https://www.loblaws.ca/oven-ready-lasagna-pasta/p/20323261_EA
"PasteneBread Crumbs, Flavoured425 g",https://www.loblaws.ca/bread-crumbs-flavoured/p/20184282002_EA
Manny'sFlour Tortillas482 g,https://www.loblaws.ca/flour-tortillas/p/21531740_EA
President's ChoicePure Sesame Oil185 ml,https://www.loblaws.ca/pure-sesame-oil/p/20187332_EA
ABCStir Fried Noodle350 g,https://www.loblaws.ca/stir-fried-noodle/p/21377291_EA
Roasted Salted Deluxe Mixed Nuts 40% Cashews,https://www.loblaws.ca/roasted-salted-deluxe-mixed-nuts-40-cashews/p/21343228_KG
MarinTrue Italian Pasta Sauce Spicy Peperoncino Arrabiatta720 ml,https://www.loblaws.ca/true-italian-pasta-sauce-spicy-peperoncino-arrabia/p/20590533004_EA
"Nando'sPeri Peri Sauce, Hot250 ml",https://www.loblaws.ca/peri-peri-sauce-hot/p/21004222_EA
KelloggsAll Bran Flakes Family Size Cereal560 g,https://www.loblaws.ca/all-bran-flakes-family-size-cereal/p/21430758_EA
WatkinsPure Orange Extract59 ml,https://www.loblaws.ca/pure-orange-extract/p/21128500_EA
UnicoLupini Beans540 ml,https://www.loblaws.ca/lupini-beans/p/20109604_EA
President's ChoiceSweetened Dried Mangoes800 g,https://www.loblaws.ca/sweetened-dried-mangoes/p/20066196_EA
Whole Earth Sweetner Co.Whole Earth Stevia & Monk Fruit Sweetening Liquid48 ml,https://www.loblaws.ca/whole-earth-stevia-monk-fruit-sweetening-liquid/p/21195307_EA
TostitosSalsa Con Queso 628ml628 ml,https://www.loblaws.ca/salsa-con-queso-628ml/p/21003213_EA
President's ChoiceWhole Nutmeg40 g,https://www.loblaws.ca/whole-nutmeg/p/21117378_EA
Little Italy In The BronxTomato Basil Pasta Sauce650 ml,https://www.loblaws.ca/tomato-basil-pasta-sauce/p/21099230_EA
No YolksExtra Broad Cholesterol-Free Egg White Noodles340 g,https://www.loblaws.ca/extra-broad-cholesterol-free-egg-white-noodles/p/21439286_EA
President's ChoiceTikka Masala Cooking Sauce400 ml,https://www.loblaws.ca/tikka-masala-cooking-sauce/p/20298369003_EA
LitehouseDressing & Dip Avocado Ranch Family Size 591 ml,https://www.loblaws.ca/dressing-dip-avocado-ranch-family-size/p/21283769_EA
RoosterBrown Jasmine Rice2 kg,https://www.loblaws.ca/brown-jasmine-rice/p/20033765_EA
"Club HouseDry Sauce Mix, Alfredo30 g",https://www.loblaws.ca/dry-sauce-mix-alfredo/p/20297634001_EA
PC Blue MenuRanch Dressing475 ml,https://www.loblaws.ca/ranch-dressing/p/20628299006_EA
"BrunswickSeafood Snacks, Golden Smoked92 g",https://www.loblaws.ca/seafood-snacks-golden-smoked/p/20318426003_EA
No NameWhole Wheat Flour2.5 kg,https://www.loblaws.ca/whole-wheat-flour/p/20303325_EA
No NamePrepared Yellow Mustard550 ml,https://www.loblaws.ca/prepared-yellow-mustard/p/21457728_EA
President's ChoiceCapellini Pasta454 g,https://www.loblaws.ca/capellini-pasta/p/21001605_EA
HellmannsMayonnaise Type Dressing Avocado Oil with a hint of Lime gluten free condiment 710 ml710 ml,https://www.loblaws.ca/mayonnaise-type-dressing-avocado-oil-with-a-hint-o/p/21074824_EA
RoosterScented Jasmine Rice 18.1 kg,https://www.loblaws.ca/scented-jasmine-rice/p/20157222_EA
Ocean SprayCraisins Sweetened Dried Cranberries With Cherry Juice Concentrate170 g,https://www.loblaws.ca/craisins-sweetened-dried-cranberries-with-cherry-j/p/20300784002_EA
QuakerQuick Cook Steel Cut Oatmeal - Brown Sugar Cinnamon384 g,https://www.loblaws.ca/quick-cook-steel-cut-oatmeal-brown-sugar-cinnamon/p/21005217_EA
Marie Sharp'sHabanero Pepper Sauce Original Garlic148 ml,https://www.loblaws.ca/habanero-pepper-sauce-original-garlic/p/21455727_EA
SunmaidPitted Prunes500 g,https://www.loblaws.ca/pitted-prunes/p/21475293_EA
"McCormicksInternational Sauce Mix, Béarnaise56 g",https://www.loblaws.ca/international-sauce-mix-b-arnaise/p/20299224002_EA
BensOrganic Brown & Wild Rice Tomato & Roasted Garlic Flavour 240 g,https://www.loblaws.ca/organic-brown-wild-rice-tomato-roasted-garlic-flav/p/21494285_EA
President's ChoiceHot Salsa 650 ml,https://www.loblaws.ca/hot-salsa/p/20309646005_EA
Six FortuneUdon Noodles 200 g,https://www.loblaws.ca/udon-noodles/p/20126343_EA
President's ChoicePlant Based Pea Crumbs250 g,https://www.loblaws.ca/plant-based-pea-crumbs/p/21375718_EA
SplendaNo Calorie Granulated Sugar Substitute275 g,https://www.loblaws.ca/no-calorie-granulated-sugar-substitute/p/20973355_EA
No YolksCholesterol-Free Egg White Noodles Dumplings340 g,https://www.loblaws.ca/cholesterol-free-egg-white-noodles-dumplings/p/21439295_EA
President's ChoiceKimchi400 g,https://www.loblaws.ca/kimchi/p/21394053_EA
No NameHot Chicken Sauce398 ml,https://www.loblaws.ca/hot-chicken-sauce/p/20185228002_EA
"UnicoMixed Vegetables, Pickled, Hot750 ml",https://www.loblaws.ca/mixed-vegetables-pickled-hot/p/20099100003_EA
No NameCrispy Rice Marshmallow Squares528 g,https://www.loblaws.ca/crispy-rice-marshmallow-squares/p/20702577_EA
Clover LeafSmoked Oysters with Spicy Chili85 g,https://www.loblaws.ca/smoked-oysters-with-spicy-chili/p/20796169_EA
Stove TopChicken Stuffing Mix120 g,https://www.loblaws.ca/chicken-stuffing-mix/p/20009598001_EA
ShreddiesFamily Size Honey710 g,https://www.loblaws.ca/family-size-honey/p/20546650_EA
PC Blue MenuRegular Steel Cut Oats360 g,https://www.loblaws.ca/regular-steel-cut-oats/p/20943962_EA
BensRoasted Chicken Flavour & Wild Rice365 g,https://www.loblaws.ca/roasted-chicken-flavour-wild-rice/p/21397567_EA
No NameSliced Carrots398 ml,https://www.loblaws.ca/sliced-carrots/p/20326682_EA
BensWholegrain Brown Rice907 g,https://www.loblaws.ca/wholegrain-brown-rice/p/21397432_EA
MuttiStrained Tomatoes with Basil398 ml,https://www.loblaws.ca/strained-tomatoes-with-basil/p/21220788_EA
PC Blue MenuWhole Grain Spaghettini Pasta375 g,https://www.loblaws.ca/whole-grain-spaghettini-pasta/p/20252144002_EA
Tim HortonsSpicy Chili425 g,https://www.loblaws.ca/spicy-chili/p/21392464_EA
NatursourceOrganic Salad Topper Smart Life600 g,https://www.loblaws.ca/organic-salad-topper-smart-life/p/21192085_EA
No NameRich & Chunky New England-Style Clam Chowder540 ml,https://www.loblaws.ca/rich-chunky-new-england-style-clam-chowder/p/21360087_EA
No Name100% Pure Vegetable Oil3 l,https://www.loblaws.ca/100-pure-vegetable-oil/p/20103390_EA
President's ChoiceDry Roasted Cashews with Sea Salt350 g,https://www.loblaws.ca/dry-roasted-cashews-with-sea-salt/p/21408064_EA
President's ChoiceMild Grilling & Roasting Seasoning45 g,https://www.loblaws.ca/mild-grilling-roasting-seasoning/p/20567563_EA
VHSoya Sauce380 ml,https://www.loblaws.ca/soya-sauce/p/21127164_EA
KODIAK CAKESMaple & Brown Sugar Flavour Instant Oatmeal313 g,https://www.loblaws.ca/maple-brown-sugar-flavour-instant-oatmeal/p/21424762_EA
"McCormicksInternational Sauce Mix, Three Cheese38 g",https://www.loblaws.ca/international-sauce-mix-three-cheese/p/20321601003_EA
G Hughes SmokehouseSweet Chili Dipping Sauce490 ml,https://www.loblaws.ca/sweet-chili-dipping-sauce/p/21344876_EA
Club HouseImitation Coconut Extract43 ml,https://www.loblaws.ca/imitation-coconut-extract/p/20295898010_EA
PC OrganicsRed Kidney Beans398 ml,https://www.loblaws.ca/red-kidney-beans/p/21403994_EA
MailleCrunchy Mini Gherkins 375 ml,https://www.loblaws.ca/crunchy-mini-gherkins/p/21404672_EA
PataksSpicy Butter Chicken Cooking Sauce400 ml,https://www.loblaws.ca/spicy-butter-chicken-cooking-sauce/p/20675802_EA
O Sole MioTortelloni Sausageless550 g,https://www.loblaws.ca/tortelloni-sausageless/p/21521716_EA
Club HouseMoroccan Seasoning Mix24 g,https://www.loblaws.ca/moroccan-seasoning-mix/p/21300943_EA
BarillaPasta Cut Macaroni N.35410 g,https://www.loblaws.ca/pasta-cut-macaroni-n-35/p/21515800_EA
SplendaNo Calorie Granulated Monk Fruit Sweetener Jar540 g,https://www.loblaws.ca/no-calorie-granulated-monk-fruit-sweetener-jar/p/21363623_EA
"VHDipping Sauce, Sweet Thai Chili341 ml",https://www.loblaws.ca/dipping-sauce-sweet-thai-chili/p/20322926004_EA
PC Blue MenuFajita Seasoning Mix 24 g,https://www.loblaws.ca/fajita-seasoning-mix/p/21311238_EA
"PrimoPizza Squeeze, Garlic Basil375 ml",https://www.loblaws.ca/pizza-squeeze-garlic-basil/p/20798741_EA
BensBlack Bean Lime & Cilantro Flavour240 g,https://www.loblaws.ca/black-bean-lime-cilantro-flavour/p/21405169_EA
Accent SpiceFlavour Enhancer128 g,https://www.loblaws.ca/flavour-enhancer/p/21490602_EA
PC Black LabelAged Balsamic Vinegar of Modena250 ml,https://www.loblaws.ca/aged-balsamic-vinegar-of-modena/p/20416355_EA
Dr OetkerVanilla Sugar54 g,https://www.loblaws.ca/vanilla-sugar/p/21485288_EA
"Twinkle Baker DecorFrosting Tube Baby Blue, Vanilla80 g",https://www.loblaws.ca/frosting-tube-baby-blue-vanilla/p/21241819_EA
DelverdeTagliatelle Nests250 g,https://www.loblaws.ca/tagliatelle-nests/p/20652596_EA
PC OrganicsBlack Beans398 ml,https://www.loblaws.ca/black-beans/p/21403943_EA
Chef BoyardeeLasagna425 g,https://www.loblaws.ca/lasagna/p/20312500003_EA
TruviaSweet Complete Icing Calorie-Free Sweetener with the Stevia Leaf340 g,https://www.loblaws.ca/sweet-complete-icing-calorie-free-sweetener-with-t/p/21363897_EA
KnorrSidekicks Side Dishes Mexican Rice133 g,https://www.loblaws.ca/sidekicks-side-dishes-mexican-rice/p/20321430032_EA
"Club HouseDry Sauce Mix, Homestyle Gravy38 g",https://www.loblaws.ca/dry-sauce-mix-homestyle-gravy/p/21083392_EA
No NamePecan Halves100 g,https://www.loblaws.ca/pecan-halves/p/20304431_EA
Roasted Salted Pumpkin Seeds,https://www.loblaws.ca/roasted-salted-pumpkin-seeds/p/21343949_KG
Paese MioTomato Purée720 ml,https://www.loblaws.ca/tomato-pur-e/p/20100480_EA
Hunt'sTomato Paste156 ml,https://www.loblaws.ca/tomato-paste/p/20186075001_EA
AlpenMuesli Original Recipe 650 g,https://www.loblaws.ca/muesli-original-recipe/p/20124036_EA
Matt & Steve'sBaby Dills Baby Dill Pickles Garlic & Dill750 ml,https://www.loblaws.ca/baby-dills-baby-dill-pickles-garlic-dill/p/21498288_EA
President's ChoiceGround Black Pepper48 g,https://www.loblaws.ca/ground-black-pepper/p/21111110_EA
ItalpastaPenne Rigate450 g,https://www.loblaws.ca/penne-rigate/p/20884606_EA
"Campbell'sBroth, Consommé284 ml",https://www.loblaws.ca/broth-consomm/p/20297246003_EA
GarofaloFusilli Lunghi500 g,https://www.loblaws.ca/fusilli-lunghi/p/20583057_EA
Club HouseOrganic Oregano Leaves11 g,https://www.loblaws.ca/organic-oregano-leaves/p/20955571_EA
PataksSpicy Cumin & Ginger200 ml,https://www.loblaws.ca/spicy-cumin-ginger/p/20770555_EA
Blue DragonPad Thai Cooking Kit 3 Step220 g,https://www.loblaws.ca/pad-thai-cooking-kit-3-step/p/21005962_EA
"Nong ShimCup Noodle, Oolongmen Chicken75 g",https://www.loblaws.ca/cup-noodle-oolongmen-chicken/p/20032441001_EA
ColavitaBalsamic Vinegar of Modena500 ml,https://www.loblaws.ca/balsamic-vinegar-of-modena/p/20734818_EA
Raw Cashews,https://www.loblaws.ca/raw-cashews/p/21343678_KG
Betty CrockerGluten Free Chocolate Chip Cookie Mix539 g,https://www.loblaws.ca/gluten-free-chocolate-chip-cookie-mix/p/20794478_EA
No NameArtificial Vanilla Extract250 ml,https://www.loblaws.ca/artificial-vanilla-extract/p/20430551_EA
President's ChoiceRaw Cashews350 g,https://www.loblaws.ca/raw-cashews/p/21408051_EA
KnorrOXO Sachets Rich Deep Flavour Low Salt Chicken Flavour 72 g,https://www.loblaws.ca/oxo-sachets-rich-deep-flavour-low-salt-chicken-fla/p/20326122001_EA
FiniBalsamic Vinegar250 ml,https://www.loblaws.ca/balsamic-vinegar/p/20125827_EA
La TourangelleAvocado Oil Spray147 ml,https://www.loblaws.ca/avocado-oil-spray/p/21399725_EA
"Campbell'sSoup, Chicken With Rice284 ml",https://www.loblaws.ca/soup-chicken-with-rice/p/20984661_EA
President's Choice100% Pure Maple Syrup200 ml,https://www.loblaws.ca/100-pure-maple-syrup/p/20819456_EA
CockRed Curry Paste400 g,https://www.loblaws.ca/red-curry-paste/p/20115485_EA
"HeinzTomato Soup, Condensed284 ml",https://www.loblaws.ca/tomato-soup-condensed/p/20317903001_EA
"Club HouseSignature Blends, Roasted Garlic & Pepper144 g",https://www.loblaws.ca/signature-blends-roasted-garlic-pepper/p/20309777001_EA
Island GurlFlavour Pepper Sauce360 ml,https://www.loblaws.ca/flavour-pepper-sauce/p/21435406_EA
East India CompanySauce Tikka Masala350 ml,https://www.loblaws.ca/sauce-tikka-masala/p/21413176_EA
Club HouseChicken Stew Seasoning Mix40 g,https://www.loblaws.ca/chicken-stew-seasoning-mix/p/20800230_EA
No NamePizza Sauce213 ml,https://www.loblaws.ca/pizza-sauce/p/20018020_EA
PC Black LabelClassic Aioli250 ml,https://www.loblaws.ca/classic-aioli/p/20817827_EA
